BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
3.12,0,706.86,606.72,0.06,-0.05
3.11,0,706.86,606.72,0,-0
3.12,0,706.86,606.72,0,-0
3.12,0,706.86,606.72,0,-0
3.11,0,667.1,552.23,-62.61,-91.34
3.11,0,594.94,453.57,-70.23,-98.87
3.11,0,627.34,469.77,80.5,69.78
3.12,0,696.55,531.62,41.55,32.8
3.12,0,661.21,478.6,-50.92,-79.38
3.13,0,606.72,388.77,-59.67,-90.09
3.12,0,645.01,297.47,82.09,-91.71
3.11,0,727.48,204.69,85.13,-92.7
3.13,0,773.13,153.15,11.57,-13.3
3.12,1,773.13,153.15,0.09,-0.1
3.11,3,776.07,159.04,0.58,1.16
3.13,3,776.07,159.04,0,0.01
3.13,3,776.07,159.04,0,0
3.13,3,776.07,159.04,0,0
3.12,0,776.07,159.04,0,0
3.13,1,793.74,175.24,24.82,25.8
3.11,2,793.74,175.24,0.17,0.18
3.13,3,798.16,181.13,0.31,0.4
3.12,3,798.16,181.13,0,0
3.13,3,798.16,181.13,0,0
3.13,3,798.16,181.13,0,0
3.12,3,798.16,181.13,0,0
3.11,3,798.16,181.13,0,0
3.13,3,798.16,181.13,0,0
3.12,3,798.16,181.13,0,0
3.12,3,798.16,181.13,0,0
3.14,3,798.16,181.13,0,0
3.13,3,798.16,181.13,0,0
3.13,3,798.16,181.13,0,0
3.13,3,798.16,181.13,0,0
3.13,3,798.16,181.13,0,0
3.11,3,798.16,181.13,0,0
3.11,3,667.1,32.4,-170.6,-199.18
3.11,3,609.67,33.87,-17.38,45.15
3.12,3,553.71,117.81,-61.22,84.87
3.11,3,488.91,203.22,-50.69,80.75
3.13,0,431.48,275.38,-52.99,73.17
3.12,0,427.06,284.22,-0.79,1.19
3.12,0,427.06,284.22,-0.01,0.01
3.13,0,430.01,281.27,4.98,-4.12
3.12,0,485.97,225.31,65.03,-53.27
3.12,0,544.87,170.82,55.13,-57.82
3.13,0,531.62,138.43,-1.35,-8.04
3.12,0,531.62,142.84,-0.01,6
3.12,0,527.2,161.99,-0.97,4.25
3.13,0,531.62,159.04,4.83,-2.2
3.12,0,594.94,122.23,61.07,-19.74
3.12,1,646.48,82.47,22.18,-19.59
3.12,3,652.37,85.41,7.44,2.41
3.13,3,655.32,85.41,0.38,0.12
3.13,3,655.32,85.41,0,0
3.12,3,655.32,85.41,0,0
3.14,3,655.32,85.41,0,0
3.12,3,655.32,85.41,0,0
3.12,3,655.32,85.41,0,0
3.13,3,655.32,85.41,0,0
3.14,3,655.32,85.41,0,0
3.13,3,655.32,85.41,0,0
3.12,3,655.32,85.41,0,0
3.13,3,655.32,85.41,0,0
3.12,3,655.32,85.41,0,0
3.12,3,655.32,85.41,0,0
3.14,3,655.32,85.41,0,0
3.13,3,655.32,85.41,0,0
2.97,3,614.08,67.74,-15.64,-2.47
3.12,3,677.41,13.25,64.16,-40.42
3.12,3,736.31,-38.29,34.19,-36.83
3.12,3,736.31,-38.29,0.26,-0.28
3.13,0,736.31,-33.87,4.92,-2.42
3.12,0,736.31,-33.87,0.04,-0.02
3.11,0,736.31,-32.4,0,0.64
3.12,0,736.31,-32.4,0,0
3.11,0,736.31,-33.87,0,-0.63
3.12,0,736.31,-33.87,0,-0
3.12,0,700.97,-27.98,-56.83,3.89
3.11,0,698.02,-27.98,-0.68,0.03
3.11,0,718.64,-50.07,38.8,-40.03
3.12,0,718.64,-50.07,0.32,-0.29
3.11,0,718.64,-48.6,0,0.7
3.11,0,718.64,-48.6,0,0.01
3.12,0,718.64,-48.6,0,0
3.13,0,718.64,-48.6,0,0
3.11,0,718.64,-50.07,0,-0.64
3.12,0,718.64,-50.07,0,-0.01
3.12,0,715.69,-50.07,-1.36,-0
3.11,0,715.69,-50.07,-0.01,-0
3.11,0,712.75,-45.65,-2.27,2.5
3.11,0,712.75,-45.65,-0.02,0.02
3.12,0,712.75,-45.65,-0,0
3.11,0,712.75,-45.65,-0,0
3.12,0,699.5,-66.27,-20.38,-27.13
3.12,0,699.5,-66.27,-0.15,-0.2
3.11,0,699.5,-66.27,-0,-0
3.14,0,699.5,-66.27,-0,-0
3.12,0,699.5,-57.43,-0,4.95
3.12,0,699.5,-57.43,-0,-0.01
3.12,0,705.39,-63.32,3.23,-3.15
3.11,0,705.39,-63.32,0.02,-0.02
3.11,0,696.55,-47.12,-4.98,25.91
3.11,0,696.55,-47.12,-0.04,0.23
3.13,0,720.11,-42.71,24.7,3.38
3.12,0,720.11,-42.71,0.2,0.03
3.12,0,720.11,-42.71,0,0
3.11,0,720.11,-42.71,0,0
3.12,0,720.11,-42.71,0,0
3.13,0,720.11,-42.71,0,0
3.11,0,698.02,-64.8,-31.88,-37.7
3.11,0,698.02,-64.8,-0.24,-0.29
3.12,0,714.22,-57.43,13.16,3.86
3.11,0,714.22,-57.43,0.13,0.03
3.11,0,714.22,-57.43,0,0
3.11,0,714.22,-57.43,0,0
3.11,0,714.22,-58.9,-0.1,-0.59
3.12,0,714.22,-55.96,0.13,2.11
3.12,0,698.02,-54.49,-19.35,0.68
3.11,0,698.02,-54.49,-0.14,0.01
3.1,0,698.02,-54.49,-0,0
3.1,0,698.02,-54.49,-0,0
3.12,0,698.02,-58.9,-0,-2.52
3.11,0,698.02,-58.9,-0,-0.02
3.11,0,706.86,-60.38,5.48,-0.88
3.11,0,706.86,-60.38,0.04,-0.01
3.11,0,696.55,-44.18,-6.17,22.34
3.11,0,696.55,-44.18,-0.05,0.2
3.12,0,706.86,-53.01,11.21,-5.87
3.11,0,706.86,-53.01,0.08,-0.04
3.1,0,706.86,-53.01,0,-0
3.11,0,706.86,-53.01,0,-0
3.12,0,706.86,-54.49,0,-0.98
3.11,0,706.86,-54.49,0,-0.01
3.11,0,706.86,-54.49,0,-0
3.11,0,706.86,-54.49,0,-0
3.12,0,711.28,-50.07,7.36,2.8
3.11,0,711.28,-50.07,0.06,0.02
3.13,0,712.75,-50.07,1.84,0
3.11,0,712.75,-50.07,0.01,0
3.12,0,687.71,-44.18,-36.21,7.84
3.12,0,687.71,-44.18,-0.26,0.06
3.1,0,687.71,-44.18,-0,0
3.11,0,687.71,-44.18,-0,0
3.1,0,703.91,-47.12,17.14,-1.54
3.11,0,703.91,-47.12,0.12,-0.01
3.12,0,696.55,-53.01,-4.79,-8.97
3.11,0,696.55,-53.01,-0.04,-0.07
3.12,0,703.91,-53.01,4.26,-0
3.11,0,703.91,-53.01,0.03,-0
3.11,0,698.02,-55.96,-3.42,-2.89
3.12,0,698.02,-55.96,-0.03,-0.02
3.12,0,698.02,-42.71,-0,10.34
3.11,0,698.02,-42.71,-0,0.08
3.11,0,705.39,-41.23,4.62,0.85
3.12,0,705.39,-41.23,0.04,0.01
3.1,0,705.39,-41.23,0,0
3.11,0,705.39,-41.23,0,0
3.11,0,696.55,-53.01,-5.31,-9.22
3.12,0,696.55,-53.01,-0.04,-0.07
3.11,0,696.55,-45.65,-0,4.75
3.11,0,696.55,-45.65,-0,0.03
3.11,0,703.91,-50.07,4.3,-2.31
3.11,0,703.91,-50.07,0.03,-0.02
3.1,0,703.91,-50.07,0,-0
3.11,0,703.91,-50.07,0,-0
3.11,0,698.02,-51.54,-3.51,-1.56
3.11,0,698.02,-51.54,-0.03,-0.01
3.11,0,698.02,-44.18,-0,5.16
3.11,0,698.02,-44.18,-0,0.04
3.12,0,702.44,-42.71,2.2,1
3.1,0,702.44,-42.71,0.02,0.01
3.11,0,702.44,-42.71,0,0
3.12,0,702.44,-42.71,0,0
3.12,0,699.5,-42.71,-1.49,0
3.1,0,699.5,-42.71,-0.01,0
3.09,0,702.44,-42.71,1.38,0
3.11,0,702.44,-42.71,0.01,0
3.1,0,702.44,-42.71,0,0
3.11,0,702.44,-42.71,0,0
3.11,0,702.44,-42.71,0,0
3.11,0,702.44,-42.71,0,0
3.11,0,696.55,-53.01,-3.44,-7.6
3.11,0,696.55,-53.01,-0.02,-0.05
3.11,0,696.55,-53.01,-0,-0
3.11,0,696.55,-53.01,-0,-0
3.11,0,696.55,-53.01,-0,-0
3.11,0,696.55,-53.01,-0,-0
3.1,0,703.91,-53.01,4.26,-0
3.12,0,703.91,-53.01,0.03,-0
3.1,0,703.91,-53.01,0,-0
3.11,0,703.91,-53.01,0,-0
3.12,0,699.5,-57.43,-2.61,-5.9
3.1,0,699.5,-58.9,-0.02,-0.21
3.11,0,699.5,-54.49,-0,2.21
3.12,0,699.5,-54.49,-0,0.02
3.11,0,699.5,-57.43,-0,-1.32
3.11,0,699.5,-57.43,-0,-0.01
3.1,0,702.44,-57.43,1.4,-0
3.1,0,702.44,-57.43,0.01,-0
3.11,0,699.5,-58.9,-1.39,-0.81
3.11,0,699.5,-58.9,-0.01,-0.01
3.12,0,699.5,-55.96,-0,1.37
3.1,0,699.5,-55.96,-0,0.01
3.11,0,702.44,-58.9,1.35,-1.3
3.11,0,702.44,-58.9,0.01,-0.01
3.1,0,699.5,-60.38,-1.49,-0.7
3.11,0,699.5,-60.38,-0.01,0.11
3.11,0,699.5,-54.49,-0,3.03
3.1,0,699.5,-54.49,-0,0.01
3.1,0,699.5,-54.49,-0,-0
3.1,0,699.5,-54.49,-0,-0
3.1,0,699.5,-57.43,-0,-1.27
3.11,0,699.5,-57.43,-0,-0.01
3.11,0,699.5,-55.96,-0,0.64
3.11,0,699.5,-55.96,-0,0
3.1,0,702.44,-58.9,1.38,-1.35
3.11,0,702.44,-58.9,0.01,-0.01
3.11,0,699.5,-54.49,-1.42,2.62
3.1,0,699.5,-54.49,-0.01,0.02
3.12,0,702.44,-58.9,1.39,-2.03
3.11,0,702.44,-58.9,0.01,-0.02
3.11,0,702.44,-55.96,0,1.41
3.09,0,702.44,-55.96,0,0.01
3.11,0,700.97,-55.96,-0.72,0
3.11,0,700.97,-55.96,-0.01,0
3.11,0,702.44,-58.9,0.76,-1.26
3.12,0,702.44,-58.9,0.01,-0.01
3.11,0,703.91,-55.96,3.11,1.46
3.11,0,702.44,-55.96,-0.82,0.01
3.11,0,703.91,-58.9,0.14,-1.23
3.11,0,703.91,-58.9,0,-0.01
3.11,0,699.5,-53.01,-2.08,3.02
3.11,0,699.5,-53.01,-0.01,0.02
3.11,0,702.44,-58.9,1.42,-3.11
3.1,0,702.44,-58.9,0.01,-0.02
3.12,0,702.44,-55.96,0,1.37
3.1,0,702.44,-55.96,0,0.01
3.1,0,702.44,-58.9,0,-1.27
3.1,0,702.44,-58.9,0,-0.01
3.11,0,702.44,-55.96,0,1.23
3.11,0,702.44,-55.96,0,0.01
3.11,0,699.5,-54.49,-1.52,1.02
3.1,0,699.5,-54.49,-0.01,0.01
3.1,0,705.39,-58.9,2.83,-2.04
3.1,0,705.39,-58.9,0.02,-0.02
3.1,0,705.39,-58.9,0,-0
3.11,0,705.39,-58.9,0,-0
3.11,0,699.5,-60.38,-3.13,-1.16
3.1,0,699.5,-60.38,-0.02,-0.01
3.1,0,699.5,-60.38,-0,-0
3.1,0,699.5,-60.38,-0,-0
3.11,0,699.5,-54.49,-0,2.81
3.11,0,699.5,-54.49,-0,0.02
3.1,0,702.44,-53.01,1.37,0.76
3.1,0,702.44,-53.01,0.01,0.01
3.1,0,698.02,-60.38,-2.39,-4.01
3.1,0,698.02,-60.38,-0.02,-0.03
3.11,0,703.91,-55.96,3.66,2.11
3.11,0,703.91,-55.96,0.03,0.02
3.1,0,698.02,-60.38,-3.24,-2.42
3.09,0,698.02,-60.38,-0.02,-0.02
3.11,0,698.02,-60.38,-0,-0
3.1,0,698.02,-60.38,-0,-0
3.1,0,698.02,-54.49,-0,3.22
3.09,0,698.02,-54.49,-0,0.03
3.11,0,703.91,-58.9,2.74,-1.9
3.1,0,703.91,-58.9,0.02,-0.02
3.1,0,703.91,-57.43,0,0.64
3.1,0,703.91,-57.43,0,0
3.11,0,699.5,-57.43,-2.37,0
3.1,0,699.5,-57.43,-0.02,0
3.11,0,698.02,-60.38,-0.94,-1.38
3.11,0,698.02,-60.38,-0.01,-0.01
3.11,0,700.97,-60.38,1.29,-0
3.11,0,700.97,-60.38,0.01,-0
3.11,0,705.39,-55.96,2.81,2.09
3.1,0,705.39,-55.96,0.02,0.01
3.1,0,705.39,-57.43,0,-0.68
3.11,0,705.39,-57.43,0,-0.01
3.11,0,705.39,-57.43,0,-0
3.11,0,705.39,-57.43,0,-0
3.1,0,705.39,-55.96,0,0.59
3.1,0,705.39,-55.96,0,0
3.1,0,698.02,-54.49,-4.71,0.99
3.1,0,698.02,-54.49,-0.03,0.01
3.11,0,698.02,-54.49,-0,0
3.11,0,698.02,-54.49,-0,0
3.1,0,705.39,-54.49,3.99,0
3.11,0,705.39,-54.49,0.03,0
3.11,0,705.39,-55.96,0,-0.71
3.1,0,705.39,-55.96,0,-0.01
3.09,0,705.39,-55.96,0,-0
3.1,0,705.39,-55.96,0,-0
3.09,0,705.39,-55.96,0,-0
3.1,0,705.39,-55.96,0,-0
3.1,0,698.02,-54.49,-4.59,0.63
3.11,0,698.02,-54.49,-0.04,0.01
3.1,0,698.02,-57.43,-0,-1.66
3.1,0,698.02,-57.43,-0,-0.01
3.09,0,703.91,-53.01,3.39,2.06
3.11,0,703.91,-53.01,0.03,0.02
3.1,0,703.91,-53.01,0,0
3.11,0,703.91,-53.01,0,0
3.1,0,698.02,-58.9,-3.7,-4
3.11,0,698.02,-58.9,-0.03,-0.03
3.1,0,705.39,-55.96,4.31,1.41
3.11,0,705.39,-55.96,0.03,0.01
3.11,0,705.39,-55.96,0,0
3.1,0,705.39,-55.96,0,-0.13
3.1,0,705.39,-55.96,0,1.45
3.1,0,705.39,-48.6,0,1.23
3.1,0,705.39,-50.07,0,-0.48
3.09,0,705.39,-50.07,0,-0
3.1,0,699.5,-55.96,-3.77,-4.63
3.1,0,699.5,-55.96,-0.03,-0.03
3.09,0,703.91,-51.54,2.42,2.03
3.11,0,703.91,-51.54,0.02,0.01
3.1,0,699.5,-54.49,-2.61,-1.61
3.1,0,699.5,-54.49,-0.02,-0.01
3.12,0,699.5,-54.49,-0,-0
3.09,0,699.5,-54.49,-0,-0
3.1,0,699.5,-36.82,-0,22.99
3.1,0,699.5,-36.82,-0,0.17
3.11,0,702.44,-42.71,1.4,-2.98
3.1,0,702.44,-42.71,0.01,-0.02
3.11,0,702.44,-42.71,0,-0
3.09,0,702.44,-42.71,0,-0
3.1,0,702.44,-35.34,0,3.89
3.11,0,702.44,-35.34,0,0.03
3.1,0,703.91,-35.34,0.86,0
3.1,0,703.91,-35.34,0.01,0
3.11,0,703.91,-39.76,0,-2.18
3.1,0,703.91,-39.76,0,-0.02
3.1,0,703.91,-36.82,0,1.34
3.1,0,703.91,-36.82,0,0.01
3.09,0,703.91,-39.76,0,-1.57
3.1,0,703.91,-39.76,0,-0.01
3.09,0,703.91,-39.76,0,-0
3.09,0,703.91,-39.76,0,-0
3.11,0,703.91,-39.76,0,-0
3.09,0,703.91,-39.76,0,-0
3.1,0,698.02,-41.23,-3.6,-2.02
3.11,0,698.02,-41.23,-0.03,-0.02
3.1,0,698.02,-42.71,-0,-0.99
3.1,0,698.02,-42.71,-0,-0.01
3.1,0,698.02,-42.71,-0,-0
3.09,0,698.02,-42.71,-0,-0
3.09,0,698.02,-38.29,-0,2.39
3.11,0,698.02,-38.29,-0,0.02
