BatteryLevel,State,DistanceL,DistanceR,SpeedLExp,SpeedRExp,SpeedLBuff,SpeedRBuff,OutputL,OutputR
2.8,5,195.86,129.59,156.73,104.39,147.14,117.71,0.53,0.49
2.81,5,197.33,129.59,156.45,104.44,155.86,93.51,0.53,0.49
2.81,5,198.8,131.06,156.1,104.35,135.24,105.19,0.53,0.49
2.81,5,200.28,132.54,155.16,104.55,135.41,105.32,0.53,0.49
2.8,5,201.75,134.01,154.23,104.72,135.1,120.09,0.53,0.49
2.81,5,203.22,134.01,151.92,104.58,119.95,104.96,0.53,0.49
2.81,5,203.22,135.48,151.6,104.58,120.02,105.02,0.53,0.49
2.8,5,204.69,135.48,150.5,104.44,119.1,89.32,-0.41,0.37
2.8,5,206.17,136.95,148.88,104.36,117.55,102.86,-0.41,0.37
2.8,5,206.17,138.43,147.21,104.44,103.07,103.07,-0.41,0.37
2.81,5,206.17,139.9,145.47,104.53,102.93,117.63,-0.41,0.37
2.8,5,206.17,139.9,141.96,104.42,73.69,103.17,-0.41,0.37
2.8,5,206.17,139.9,140.57,104.22,71.86,86.23,-0.41,0.37
2.8,5,204.69,141.37,135.22,103.34,42.44,84.88,-0.41,0.37
2.81,5,203.22,141.37,131.29,102.61,28.32,84.96,-0.41,0.37
2.81,5,203.22,142.84,125.68,101.61,14.17,85.03,-0.41,0.37
2.8,5,201.75,144.32,117.89,100.83,-14.18,99.27,-0.41,0.37
2.81,5,201.75,144.32,111,100.05,-28.42,85.25,-0.41,0.37
2.81,5,200.28,144.32,108.08,99.63,-43.38,72.3,-0.41,0.37
2.8,5,200.28,145.79,97,97.69,-57.16,71.46,-0.41,0.37
2.8,5,200.28,145.79,89.45,96.4,-57.06,71.32,-0.41,0.37
2.81,5,198.8,147.26,81.7,94.9,-71.43,71.43,-0.41,0.37
2.8,5,197.33,147.26,74.12,93.83,-76.24,76.24,-0.41,0.37
2.81,5,197.33,148.73,66.84,92.74,-74.36,74.36,-0.41,0.37
2.81,5,195.86,150.21,57.12,91.76,-74.02,74.02,-0.41,0.37
2.81,5,194.39,150.21,51.79,91.07,-89.95,74.95,-0.41,0.37
2.82,5,194.39,150.21,46.82,90.27,-74.48,59.58,-0.41,0.37
2.81,5,194.39,151.68,40.89,89.48,-73.93,73.93,-0.41,0.37
2.81,5,192.91,151.68,35.04,88.8,-75.2,75.2,-0.41,0.37
2.81,5,191.44,153.15,29.19,88.27,-90,75,-0.41,0.37
2.81,5,191.44,153.15,24.5,87.75,-90.23,75.19,-0.41,0.37
2.81,5,189.97,154.63,17.66,87.14,-89.99,74.49,-0.41,0.37
2.81,5,188.5,156.1,13.21,87.03,-88.25,88.25,-0.41,0.37
2.8,5,188.5,156.1,8.22,86.67,-89.09,74.24,-0.41,0.37
2.8,5,187.02,157.57,3.31,86.21,-89.22,74.35,-0.41,0.37
2.81,5,185.55,157.57,-1.97,85.64,-104.06,74.33,-0.41,0.37
2.81,5,184.08,157.57,-6.68,85.07,-104.03,74.31,-0.41,0.37
2.81,5,182.61,159.04,-12.68,84.31,-104.05,74.32,-0.41,0.37
2.82,5,182.61,160.52,-16.25,84.04,-103.76,88.93,-0.41,0.37
2.82,5,181.13,160.52,-20.7,83.57,-104.31,74.51,-0.41,0.37
2.81,5,179.66,161.99,-25.37,83.41,-104.08,89.21,-0.41,0.37
2.8,5,178.19,161.99,-29.68,82.98,-119.12,74.45,-0.41,0.37
2.81,5,176.71,163.46,-34.07,82.66,-122.47,76.55,-0.41,0.37
2.81,5,176.71,163.46,-38.16,82.3,-105.98,75.7,-0.41,0.37
2.8,5,173.77,164.93,-42.19,81.81,-121.45,75.91,-0.41,0.37
2.81,5,173.77,164.93,-45.99,81.47,-120.58,75.37,-0.41,0.37
2.81,5,172.3,166.41,-49.76,81.3,-120.22,90.17,-0.41,0.37
2.82,5,170.82,166.41,-53.46,80.98,-120.24,75.15,-0.41,0.37
2.81,5,169.35,167.88,-56.85,80.81,-133.71,74.28,-0.41,0.37
2.8,5,167.88,167.88,-60.23,80.47,-120.6,75.37,-0.41,0.37
2.79,5,166.41,169.35,-63.47,80.35,-135.33,75.18,-0.41,0.37
2.79,5,164.93,169.35,-67.18,79.92,-133.9,59.51,-0.41,0.37
2.8,5,164.93,170.82,-69.25,79.57,-119.27,74.55,-0.41,0.37
2.79,5,163.46,170.82,-72.18,79.46,-120.59,90.44,-0.41,0.37
2.8,5,161.99,172.3,-74.84,79.44,-121.39,75.87,-0.41,0.37
2.8,5,160.52,172.3,-77.24,79.24,-121.56,75.97,-0.41,0.37
2.8,5,159.04,173.77,-79.67,79.5,-123.49,77.18,-0.41,0.37
2.8,5,157.57,175.24,-81.81,79.43,-134.97,89.98,-0.41,0.37
2.8,5,156.1,175.24,-83.83,79.37,-133.59,74.22,-0.41,0.37
2.8,5,154.63,175.24,-86.3,79.06,-133.79,74.33,-0.41,0.37
2.8,5,153.15,176.71,-88.34,78.83,-133.75,74.31,-0.41,0.37
2.8,5,153.15,176.71,-90.02,78.68,-122.18,76.36,-0.41,0.37
2.81,5,151.68,178.19,-92.28,78.69,-133.56,74.2,-0.41,0.37
2.81,5,150.21,179.66,-94.31,78.77,-133.74,74.3,-0.41,0.37
2.81,5,148.73,179.66,-96.11,78.56,-133.88,74.38,-0.41,0.37
2.8,5,147.26,181.13,-97.78,78.91,-132.17,88.11,-0.41,0.37
2.8,5,145.79,181.13,-99.34,78.65,-132.36,73.53,-0.41,0.37
2.8,5,144.32,182.61,-101.1,78.55,-131.93,73.29,-0.41,0.37
2.8,5,142.84,182.61,-102.67,78.41,-135.51,75.29,-0.41,0.37
2.81,5,141.37,184.08,-104.23,78.95,-133.53,89.02,-0.41,0.37
2.81,5,141.37,184.08,-105.52,78.73,-118.77,74.23,-0.41,0.37
2.81,5,139.9,185.55,-106.22,79.04,-133.7,89.13,-0.41,0.37
2.81,5,138.43,187.02,-108.09,79.21,-132.78,88.52,-0.41,0.37
2.81,5,136.95,187.02,-108.67,79.33,-132.48,73.6,-0.41,0.37
2.8,5,135.48,188.5,-109.97,79.09,-132.33,88.22,-0.41,0.37
2.8,5,134.01,188.5,-110.76,78.94,-133.45,74.14,-0.41,0.37
2.8,5,132.54,189.97,-111.74,79.16,-133.95,89.3,-0.41,0.37
2.81,5,131.06,189.97,-112.54,79.21,-133.75,74.3,-0.41,0.37
2.81,5,131.06,191.44,-112.96,79.41,-133.42,88.95,-0.41,0.37
2.81,5,129.59,192.91,-113.64,79.3,-126.23,84.15,-0.41,0.37
2.81,5,128.12,192.91,-114.26,79.54,-126.25,84.17,-0.41,0.37
2.81,5,126.65,192.91,-115.11,79.34,-126.19,70.1,-0.41,0.37
2.8,5,125.17,194.39,-115.79,79.52,-130.9,72.72,-0.41,0.37
2.79,5,123.7,195.86,-116.52,79.39,-127.42,84.95,-0.41,0.37
2.8,5,123.7,195.86,-116.85,79.71,-112.89,84.66,-0.41,0.37
2.8,5,122.23,197.33,-117.4,79.99,-127.45,84.97,-0.41,0.37
2.8,5,120.75,198.8,-118.03,80.24,-127.32,84.88,-0.41,0.37
2.8,5,119.28,198.8,-118.47,80.46,-127.15,84.77,-0.41,0.37
2.81,5,117.81,198.8,-118.85,80.31,-125.72,78.57,-0.41,0.37
2.8,5,117.81,200.28,-118.96,80.52,-120.45,75.28,-0.41,0.37
2.8,5,116.34,200.28,-118.86,80.25,-120.17,75.11,-0.41,0.37
2.79,5,114.86,201.75,-118.87,80.52,-118.46,88.85,-0.41,0.37
2.81,5,113.39,203.22,-118.5,80.72,-120.25,90.19,-0.41,0.37
2.8,5,113.39,203.22,-117.99,80.74,-105.43,75.31,-0.41,0.37
2.81,5,111.92,204.69,-117.63,80.67,-120.37,90.28,-0.41,0.37
2.8,5,111.92,204.69,-116.71,80.31,-90.1,75.08,-0.41,0.37
2.81,5,111.92,204.69,-115.25,79.75,-75.15,60.12,-0.41,0.37
2.81,5,110.45,206.17,-113.89,79.53,-90.7,75.58,-0.41,0.37
2.81,5,108.97,207.64,-112.3,79.33,-90.15,75.12,-0.41,0.37
2.81,5,108.97,207.64,-111.22,79.13,-90.44,75.37,-0.41,0.37
2.8,5,108.97,207.64,-109.31,78.79,-61.17,61.17,-0.41,0.37
2.8,5,107.5,209.11,-107.17,78.59,-74.82,74.82,-0.41,0.37
2.8,5,107.5,210.58,-105.59,78.14,-60.03,75.03,-0.41,0.37
2.8,5,106.03,210.58,-103.65,77.98,-75.09,75.09,-0.41,0.37
2.79,5,106.03,210.58,-102.25,77.59,-62.02,62.02,-0.41,0.37
2.8,5,106.03,212.06,-100.18,77.17,-59.71,74.64,-0.41,0.37
2.81,5,106.03,212.06,-97.82,76.89,-60.1,60.1,-0.41,0.37
2.81,5,104.56,213.53,-95.69,76.67,-60.25,75.31,-0.41,0.37
2.81,5,103.08,215,-93.63,76.56,-60.06,75.08,-0.41,0.37
2.82,5,103.08,215,-91.98,76.48,-60.19,75.24,-0.41,0.37
2.81,5,101.61,215,-90.87,76.42,-74.97,74.97,-0.41,0.37
2.8,5,101.61,216.48,-89.21,76.35,-60.17,75.22,-0.41,0.37
2.8,5,100.14,216.48,-89.09,76.36,-76.61,76.61,-0.41,0.37
2.8,5,100.14,217.95,-88.04,76.06,-71.45,71.45,-0.41,0.37
2.8,5,98.67,217.95,-87.08,75.82,-71.36,71.36,-0.41,0.37
2.81,5,97.19,219.42,-86.73,75.7,-86.04,71.7,-0.41,0.37
2.81,5,97.19,220.89,-86.7,75.69,-85.77,85.77,-0.41,0.37
2.82,5,95.72,220.89,-87.21,75.9,-85.67,71.39,-0.41,0.37
2.81,5,94.25,222.37,-87.86,75.84,-101.15,86.7,-0.41,0.37
2.8,5,94.25,222.37,-87.9,75.63,-85.78,71.48,-0.41,0.37
2.8,5,92.78,222.37,-88.5,75.42,-100.11,71.5,-0.41,0.37
2.8,5,91.3,223.84,-89.07,75.37,-99.97,71.41,-0.41,0.37
2.8,5,89.83,223.84,-90.02,75.13,-106.22,60.7,-0.41,0.37
2.8,5,88.36,225.31,-91.5,74.98,-120.23,75.14,-0.41,0.37
2.81,5,86.88,226.78,-92.36,75.32,-122.46,91.84,-0.41,0.37
2.81,5,86.88,226.78,-92.75,75.46,-105.04,75.03,-0.41,0.37
2.81,5,83.94,228.26,-94.84,75.26,-120.08,75.05,-0.41,0.37
2.8,5,82.47,228.26,-96.08,75.25,-120.14,75.09,-0.41,0.37
2.81,5,82.47,228.26,-97.17,74.89,-118.67,59.33,-0.41,0.37
2.81,5,80.99,229.73,-98.81,74.86,-119.42,74.64,-0.41,0.37
2.81,5,79.52,231.2,-100.37,74.83,-119.1,74.44,-0.41,0.37
2.81,5,78.05,231.2,-101.53,74.81,-132.92,73.85,-0.41,0.37
2.81,5,76.58,232.67,-102.83,75.21,-119.01,89.26,-0.41,0.37
2.8,5,75.1,232.67,-103.77,75.17,-133.82,74.35,-0.41,0.37
2.8,5,75.1,234.15,-104.66,75.14,-133.99,74.44,-0.41,0.37
2.8,5,72.16,234.15,-106.19,75.09,-133.99,74.44,-0.41,0.37
2.81,5,70.69,235.62,-107.4,74.9,-133.84,74.35,-0.41,0.37
2.81,5,70.69,235.62,-108.4,74.88,-119.09,74.43,-0.41,0.37
2.81,5,69.21,235.62,-109.35,74.79,-121.41,60.7,-0.41,0.37
2.81,5,67.74,237.09,-110.27,74.77,-120.29,75.18,-0.41,0.37
2.81,5,66.27,238.56,-111.33,74.93,-134.82,74.9,-0.41,0.37
2.81,5,64.8,238.56,-111.57,74.88,-126.07,70.04,-0.41,0.37
2.81,5,64.8,240.04,-112.14,74.83,-126.83,84.55,-0.41,0.37
2.81,5,61.85,240.04,-113.01,74.58,-141.19,70.59,-0.41,0.37
2.81,5,61.85,241.51,-113.7,74.56,-126.58,84.38,-0.41,0.37
2.8,5,60.38,241.51,-114.51,74.38,-126.67,70.37,-0.41,0.37
2.8,5,58.9,242.98,-115.37,74.43,-127.35,84.9,-0.41,0.37
2.81,5,57.43,242.98,-115.69,74.42,-126.47,70.26,-0.41,0.37
2.8,5,55.96,244.46,-116.39,74.78,-141.38,84.83,-0.41,0.37
2.81,5,54.49,244.46,-117.21,74.98,-131.22,72.9,-0.41,0.37
2.81,5,53.01,245.93,-117.86,75.34,-127.24,70.69,-0.41,0.37
2.8,5,53.01,245.93,-118.13,75.18,-120.62,75.39,-0.41,0.37
2.8,5,50.07,247.4,-119.07,75.52,-135.7,75.39,-0.41,0.37
2.81,5,50.07,247.4,-119.57,75.51,-120.32,75.2,-0.41,0.37
2.81,5,47.12,248.87,-120.35,75.78,-135.69,75.38,-0.41,0.37
2.8,5,47.12,250.35,-120.84,76.38,-121.31,90.99,-0.41,0.37
2.8,5,45.65,250.35,-121.11,76.61,-134.71,74.84,-0.41,0.37
2.8,5,44.18,251.82,-121.66,77,-135.3,90.2,-0.41,0.37
2.8,5,42.71,251.82,-121.9,76.87,-138.91,69.46,-0.41,0.37
2.8,5,41.23,253.29,-122.41,76.75,-138.85,83.31,-0.41,0.37
2.8,5,41.23,253.29,-122.5,76.87,-124.9,69.39,-0.41,0.37
2.8,5,39.76,254.76,-122.59,76.89,-122.89,81.93,-0.41,0.37
2.81,5,38.29,256.24,-123.19,77.16,-125.21,83.47,-0.41,0.37
2.81,5,36.82,256.24,-123.54,77.47,-124.87,83.25,-0.41,0.37
2.81,5,35.34,257.71,-123.7,77.81,-124.72,83.15,-0.41,0.37
2.81,5,33.87,257.71,-123.78,77.99,-125.02,69.45,-0.41,0.37
2.81,5,33.87,259.18,-123.99,77.86,-138.9,83.34,-0.41,0.37
2.81,5,30.93,259.18,-124.17,78.08,-138.82,83.29,-0.41,0.37
2.82,5,30.93,260.65,-124.32,78.01,-118.92,89.19,-0.41,0.37
2.81,5,29.45,260.65,-124.58,78.32,-120.27,75.17,-0.41,0.37
2.81,5,27.98,262.13,-124.82,78.76,-135.41,90.27,-0.41,0.37
2.81,5,26.51,262.13,-124.87,78.71,-119.5,74.69,-0.41,0.37
2.8,5,25.03,263.6,-125.13,78.86,-135.09,75.05,-0.41,0.37
2.81,5,23.56,263.6,-125.28,78.64,-135.35,75.19,-0.41,0.37
2.79,5,23.56,265.07,-125.11,78.52,-119.96,74.98,-0.41,0.37
2.8,5,22.09,265.07,-125.11,78.32,-120.28,75.18,-0.41,0.37
2.8,5,20.62,266.54,-125.21,78.34,-119.96,74.97,-0.41,0.37
2.8,5,19.14,268.02,-124.81,78.33,-119.84,89.88,-0.41,0.37
2.79,5,19.14,268.02,-124.76,78.44,-119.83,89.88,-0.41,0.37
2.79,5,17.67,268.02,-124.59,78.2,-110.51,69.07,-0.41,0.37
2.81,5,17.67,269.49,-123.78,78.07,-110.09,68.81,-0.41,0.37
2.8,5,16.2,269.49,-122.81,77.6,-109.17,68.23,-0.41,0.37
2.81,5,16.2,270.96,-121.57,77.78,-95.96,82.25,-0.41,0.37
2.81,5,14.73,270.96,-120.33,77.34,-96.88,69.2,-0.41,0.37
2.82,5,14.73,272.43,-118.57,77.56,-82.61,82.61,-0.41,0.37
2.82,5,13.25,273.91,-117.32,77.39,-82.5,82.5,-0.41,0.37
2.82,5,13.25,273.91,-115.61,77.64,-82.62,68.61,-0.41,0.37
2.82,5,11.78,275.38,-113.99,77.34,-82.49,82.49,-0.41,0.37
2.81,5,11.78,275.38,-111.96,77.26,-61.38,76.72,-0.41,0.37
2.8,5,11.78,275.38,-109.42,77.16,-60.14,75.18,-0.41,0.37
2.81,5,10.31,276.85,-107.74,76.92,-75.48,75.48,-0.41,0.37
2.81,5,8.84,276.85,-106.3,76.84,-76.66,61.33,-0.41,0.37
2.81,5,7.36,278.33,-104.54,76.51,-75.92,75.92,-0.41,0.37
2.81,5,7.36,279.8,-103.13,76.47,-77.63,77.63,-0.41,0.37
2.81,5,5.89,279.8,-102.18,76.42,-90.01,75.01,-0.41,0.37
2.81,5,5.89,279.8,-100.83,76.03,-75.23,75.23,-0.41,0.37
2.81,5,4.42,281.27,-99.48,75.98,-75.25,75.25,-0.41,0.37
2.81,5,4.42,281.27,-98.29,75.65,-75.59,60.47,-0.41,0.37
2.81,5,2.95,282.74,-97.87,75.6,-89.7,74.75,-0.41,0.37
2.81,5,1.47,282.74,-97.77,75.57,-90.07,75.06,-0.41,0.37
2.8,5,0,284.22,-97.54,75.4,-105.1,75.07,-0.41,0.37
2.79,5,0,284.22,-97.34,75.4,-89.62,74.68,-0.41,0.37
2.8,5,-1.47,285.69,-96.99,75.38,-89.67,74.73,-0.41,0.37
2.79,5,-2.95,287.16,-96.94,75.22,-104.58,74.7,-0.41,0.37
2.79,5,-2.95,287.16,-97,75.24,-93.2,77.66,-0.41,0.37
2.8,5,-4.42,287.16,-97.5,74.95,-104.99,60,-0.41,0.37
2.8,5,-5.89,288.63,-98.16,74.95,-105.3,75.22,-0.41,0.37
2.81,5,-7.36,288.63,-98.65,74.81,-104.82,59.9,-0.39,0.36
2.81,5,-8.84,290.11,-99.31,74.85,-121.46,75.91,-0.39,0.36
2.8,5,-10.31,291.58,-99.89,75.31,-120.13,90.09,-0.39,0.36
2.81,5,-11.78,291.58,-100.73,75.3,-120.13,75.08,-0.39,0.36
2.81,5,-11.78,291.58,-101.31,75.29,-120.39,75.24,-0.39,0.36
2.8,5,-11.78,293.05,-101.99,75.39,-119.23,74.52,-0.39,0.36
2.79,5,-14.73,294.52,-103.01,75.45,-115.45,86.59,-0.39,0.36
2.8,5,-16.2,294.52,-103.9,75.29,-129.61,72.01,-0.39,0.36
2.8,5,-17.67,296,-104.61,75.28,-129.78,86.52,-0.39,0.36
2.81,5,-17.67,296,-105.18,75.3,-115.55,72.22,-0.39,0.36
2.81,5,-19.14,297.47,-106.19,75.53,-115.33,86.49,-0.39,0.36
2.81,5,-20.62,297.47,-107.12,75.45,-115.16,71.98,-0.39,0.36
2.81,5,-22.09,298.94,-107.82,75.15,-129.89,72.16,-0.39,0.36
2.81,5,-23.56,298.94,-108.48,75.01,-129.79,72.11,-0.39,0.36
2.82,5,-23.56,298.94,-108.87,74.75,-119.1,59.55,-0.39,0.36
2.81,5,-25.03,300.41,-109.78,74.72,-121.44,75.9,-0.39,0.36
2.8,5,-26.51,300.41,-110.3,74.3,-120.2,60.1,-0.39,0.36
2.81,5,-27.98,301.89,-110.59,74.33,-120.32,75.2,-0.39,0.36
2.81,5,-29.45,303.36,-111.22,74.36,-120.21,75.13,-0.39,0.36
2.81,5,-30.93,303.36,-111.81,74.4,-135.81,75.45,-0.39,0.36
2.82,5,-32.4,304.83,-112.25,74.31,-123.13,76.96,-0.39,0.36
2.82,5,-32.4,304.83,-112.5,74.3,-117.63,73.52,-0.39,0.36
2.81,5,-33.87,306.31,-113.09,74.3,-118.95,74.34,-0.39,0.36
2.81,5,-35.34,306.31,-113.67,74.3,-119,74.38,-0.39,0.36
2.81,5,-36.82,306.31,-114.03,74.3,-134.17,74.54,-0.39,0.36
2.8,5,-38.29,307.78,-114.74,74.43,-133.31,74.06,-0.39,0.36
2.79,5,-39.76,309.25,-115.23,74.87,-133.83,89.22,-0.39,0.36
2.8,5,-39.76,309.25,-115.67,74.85,-119.07,74.42,-0.39,0.36
2.81,5,-41.23,310.72,-116.3,74.97,-118.99,74.37,-0.39,0.36
2.81,5,-42.71,310.72,-116.87,74.94,-119.02,74.39,-0.39,0.36
2.8,5,-44.18,312.2,-117.41,74.91,-118.94,74.33,-0.39,0.36
2.8,5,-45.65,312.2,-118.21,74.95,-120.11,75.07,-0.39,0.36
2.81,5,-47.12,313.67,-118.73,75.1,-134.95,74.97,-0.39,0.36
2.81,5,-47.12,313.67,-118.8,75.1,-120.05,75.03,-0.39,0.36
2.8,5,-48.6,315.14,-119.11,75.5,-131.68,73.15,-0.39,0.36
2.81,5,-50.07,316.61,-119.52,75.6,-118.99,89.24,-0.39,0.36
2.81,5,-51.54,316.61,-119.92,75.68,-118.93,74.33,-0.39,0.36
2.81,5,-53.01,316.61,-120.33,75.64,-133.79,74.33,-0.39,0.36
2.81,5,-54.49,318.09,-120.49,75.8,-133.55,74.2,-0.39,0.36
2.81,5,-55.96,318.09,-120.71,75.73,-133.99,74.44,-0.39,0.36
2.81,5,-55.96,319.56,-120.63,75.81,-119,74.38,-0.39,0.36
2.8,5,-57.43,321.03,-120.51,76.15,-118.44,88.83,-0.39,0.36
2.8,5,-58.9,321.03,-120.66,76.31,-117.76,73.6,-0.39,0.36
2.8,5,-60.38,322.5,-120.82,76.62,-132.58,88.39,-0.39,0.36
2.79,5,-61.85,322.5,-120.87,76.5,-120.78,75.49,-0.39,0.36
2.79,5,-63.32,323.98,-120.93,76.4,-133.74,74.3,-0.39,0.36
2.79,5,-64.8,323.98,-120.99,76.3,-133.81,74.34,-0.39,0.36
2.81,5,-64.8,325.45,-120.92,76.39,-118.5,88.87,-0.39,0.36
2.8,5,-66.27,325.45,-120.99,76.34,-131.05,72.8,-0.39,0.36
2.8,5,-67.74,326.92,-121.06,76.61,-116.39,87.3,-0.39,0.36
2.8,5,-69.21,326.92,-121.13,76.57,-130.75,72.64,-0.39,0.36
2.8,5,-70.69,328.39,-121.27,76.71,-133.06,73.92,-0.39,0.36
2.81,5,-70.69,328.39,-121.06,76.54,-117.36,73.35,-0.39,0.36
2.81,5,-72.16,329.87,-120.75,76.39,-117.74,73.59,-0.39,0.36
2.81,5,-72.16,329.87,-120.3,76.24,-102.48,73.2,-0.39,0.36
2.81,5,-73.63,331.34,-120.02,76.25,-102.88,73.49,-0.39,0.36
2.81,5,-75.1,331.34,-119.33,76.12,-102.99,73.57,-0.39,0.36
2.81,5,-75.1,332.81,-118.59,76.18,-108.09,77.21,-0.39,0.36
2.81,5,-76.58,332.81,-118.1,76.15,-104.38,74.56,-0.39,0.36
2.81,5,-76.58,334.29,-116.87,75.95,-90.02,75.02,-0.39,0.36
2.81,5,-76.58,334.29,-114.7,75.59,-73.97,59.18,-0.39,0.36
2.82,5,-78.05,335.76,-113.37,75.09,-74.73,74.73,-0.39,0.36
2.81,5,-79.52,335.76,-111.67,75.11,-90.51,75.42,-0.39,0.36
2.81,5,-79.52,337.23,-110.32,74.82,-75.1,75.1,-0.39,0.36
2.81,5,-79.52,337.23,-109.25,74.8,-72.61,72.61,-0.39,0.36
2.81,5,-80.99,338.7,-107.09,75.22,-73.01,73.01,-0.39,0.36
2.81,5,-80.99,338.7,-105.12,75.1,-58.3,72.87,-0.39,0.36
2.81,5,-80.99,340.18,-103.73,74.89,-58.33,72.92,-0.39,0.36
2.81,5,-82.47,340.18,-101.41,74.69,-57.73,72.16,-0.39,0.36
2.81,5,-82.47,341.65,-98.86,74.41,-57.78,72.23,-0.39,0.36
2.8,5,-82.47,341.65,-97.24,74.32,-57.64,72.05,-0.39,0.36
2.8,5,-83.94,343.12,-95.06,74.41,-58.48,87.72,-0.39,0.36
2.8,5,-83.94,343.12,-93.23,74.31,-57.67,72.08,-0.39,0.36
2.8,5,-85.41,344.59,-91.35,74.48,-57.73,72.16,-0.39,0.36
2.8,5,-85.41,344.59,-89.74,74.27,-60.41,60.41,-0.39,0.36
2.8,5,-86.88,346.07,-88.27,73.85,-59.42,74.27,-0.39,0.36
2.81,5,-88.36,346.07,-87.16,73.88,-74.3,74.3,-0.39,0.36
2.8,5,-88.36,346.07,-86.28,73.5,-61.45,61.45,-0.39,0.36
2.81,5,-89.83,347.54,-85.15,73.44,-75,75,-0.39,0.36
2.81,5,-89.83,349.01,-84.65,73.37,-75.08,75.08,-0.39,0.36
2.81,5,-91.3,349.01,-84.92,73.45,-90.45,75.38,-0.39,0.36
2.81,5,-92.78,350.48,-85.43,73.36,-90.16,75.13,-0.39,0.36
2.8,5,-94.25,350.48,-85.81,73.45,-105.12,75.09,-0.39,0.36
2.8,5,-94.25,351.96,-86.03,73.39,-90.14,75.12,-0.39,0.36
2.8,5,-94.25,351.96,-86.11,73.42,-90.06,75.05,-0.39,0.36
2.8,5,-97.19,351.96,-86.66,73.12,-103.04,58.88,-0.39,0.36
2.8,5,-98.67,353.43,-87.32,73.01,-103.01,73.58,-0.39,0.36
2.8,5,-100.14,353.43,-88.24,73.04,-117.11,73.19,-0.39,0.36
2.8,5,-100.14,354.9,-89.47,72.88,-102.83,73.45,-0.39,0.36
2.8,5,-101.61,356.37,-90.27,72.91,-117.54,73.46,-0.39,0.36
2.8,5,-103.08,356.37,-91.19,72.94,-117.81,73.63,-0.39,0.36
2.81,5,-103.08,357.85,-91.92,72.98,-102.85,73.46,-0.39,0.36
2.81,5,-106.03,357.85,-93.18,73.01,-117.58,73.49,-0.39,0.36
2.8,5,-106.03,357.85,-94.39,72.6,-117.75,58.88,-0.39,0.36
2.81,5,-107.5,359.32,-95.66,72.73,-120.58,75.36,-0.39,0.36
2.81,5,-108.97,360.79,-97.01,73,-120.22,90.17,-0.39,0.36
2.8,5,-110.45,360.79,-98.14,73.1,-119.99,75,-0.39,0.36
2.8,5,-111.92,362.26,-99.24,73.36,-122.22,91.66,-0.39,0.36
2.8,5,-111.92,362.26,-100.32,73.62,-120.24,75.15,-0.39,0.36
2.8,5,-113.39,363.74,-101.6,73.56,-120.75,75.47,-0.39,0.36
2.8,5,-114.86,363.74,-102.51,73.63,-120.55,75.34,-0.39,0.36
2.8,5,-116.34,363.74,-103.69,73.42,-119.51,59.76,-0.39,0.36
2.81,5,-117.81,365.21,-104.49,73.48,-120.34,75.21,-0.39,0.36
2.81,5,-117.81,366.68,-105.37,73.56,-120.2,75.12,-0.39,0.36
2.82,5,-120.75,366.68,-106.55,73.66,-134.89,74.94,-0.39,0.36
2.81,5,-120.75,368.16,-107.1,73.87,-120.53,75.33,-0.39,0.36
2.8,5,-122.23,368.16,-108.03,73.93,-120.11,75.07,-0.39,0.36
2.81,5,-123.7,369.63,-108.65,74.42,-119.96,74.97,-0.39,0.36
2.81,5,-123.7,369.63,-109.22,74.4,-120.01,75.01,-0.39,0.36
2.8,5,-126.65,371.1,-109.91,74.43,-135.08,75.05,-0.39,0.36
2.8,5,-126.65,371.1,-110.56,74.47,-121.05,75.66,-0.39,0.36
2.81,5,-128.12,372.57,-111.16,74.92,-120.15,75.1,-0.39,0.36
2.8,5,-129.59,372.57,-111.75,74.94,-120.28,75.18,-0.39,0.36
2.8,5,-131.06,374.05,-112.47,75.39,-120.17,75.11,-0.39,0.36
2.79,5,-132.54,375.52,-113.09,75.79,-119.54,89.66,-0.39,0.36
2.8,5,-134.01,375.52,-113.58,75.89,-120.17,75.11,-0.39,0.36
2.8,5,-135.48,375.52,-114.04,75.7,-135.45,60.2,-0.39,0.36
2.8,5,-135.48,376.99,-114.4,75.7,-136.86,76.03,-0.39,0.36
2.81,5,-136.95,378.46,-115.3,75.84,-120.48,90.36,-0.39,0.36
2.81,5,-138.43,378.46,-115.82,76.09,-120.24,75.15,-0.39,0.36
2.81,5,-139.9,379.94,-116.48,76.34,-120.43,90.32,-0.39,0.36
2.81,5,-139.9,379.94,-116.58,76.3,-117.83,73.64,-0.39,0.36
2.8,5,-141.37,381.41,-116.77,76.52,-120.11,90.09,-0.39,0.36
2.8,5,-142.84,381.41,-117.22,76.41,-120.37,75.23,-0.39,0.36
2.81,5,-144.32,382.88,-117.52,76.06,-119.87,74.92,-0.39,0.36
2.82,5,-145.79,382.88,-117.92,76,-120.41,75.25,-0.39,0.36
2.81,5,-147.26,384.35,-118.47,76.55,-120.46,75.29,-0.39,0.36
2.8,5,-148.73,385.83,-118.57,76.64,-121.69,91.27,-0.39,0.36
2.81,5,-150.21,385.83,-118.8,77,-135.2,75.11,-0.39,0.36
2.8,5,-151.68,387.3,-119.02,77.21,-135.14,90.09,-0.39,0.36
2.8,5,-151.68,387.3,-119.08,77.4,-121.25,75.78,-0.39,0.36
2.8,5,-153.15,388.77,-119.58,77.53,-119.91,74.94,-0.39,0.36
