BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
2.9,5,830.56,-169.35,0.12,-0.07
2.9,5,833.5,-170.82,4.17,-2.12
2.9,5,833.5,-170.82,0.03,-0.02
2.9,5,833.5,-170.82,0,-0
2.9,5,833.5,-170.82,0,-0
2.91,5,833.5,-159.04,0,24.64
2.9,5,833.5,-131.06,0,29.6
2.91,5,833.5,-125.17,0,0.68
2.91,5,833.5,-125.17,0,0
2.89,5,824.67,-126.65,-17.64,-2.33
2.91,5,774.6,-126.65,-50.44,-0.02
2.9,5,745.15,-134.01,-8.03,-16.26
2.91,5,745.15,-150.21,-0.06,-5.52
2.9,5,756.93,-150.21,28.66,-0.04
2.9,5,814.36,-150.21,53.88,-0
2.9,5,832.03,-150.21,3.44,-0
2.9,5,832.03,-150.21,0.02,-0
2.9,5,833.5,-150.21,1.92,-0
2.91,5,833.5,-150.21,0.01,-0
2.9,5,833.5,-169.35,0,-42.69
2.91,5,833.5,-225.31,0,-57.3
2.91,5,861.48,-257.71,65.13,-10.71
2.89,5,964.57,-257.71,99.16,-0.08
2.9,5,1020.53,-242.98,1.33,33.01
2.9,5,1020.53,-213.53,-0.03,30.65
2.9,5,1007.27,-207.64,-30.91,-32.52
2.9,5,920.39,-278.33,-77.67,-69.45
2.9,5,861.48,-325.45,-21.99,-16.89
2.9,5,861.48,-325.45,-0.17,-0.13
2.91,5,860.01,-334.29,-2.44,-19.98
2.9,5,860.01,-338.7,-0.02,-0.72
2.9,5,829.09,-347.54,-69.15,-20.61
2.89,5,726,-379.94,-92.67,-33.02
2.89,5,689.19,-399.08,57.75,-7.61
2.9,5,793.74,-399.08,109.42,-0.06
2.89,5,889.46,-379.94,81.99,43.12
2.9,5,948.37,-331.34,53.14,48
2.9,5,998.44,-303.36,16.62,3.32
2.9,5,998.44,-303.36,0.12,0.02
2.9,5,998.44,-307.78,0,-8.19
2.9,5,998.44,-307.78,0,-0.06
2.9,5,998.44,-307.78,0,-0
2.89,5,998.44,-307.78,0,-0
2.9,5,998.44,-307.78,0,-0
2.9,5,998.44,-307.78,0,-0
2.91,5,998.44,-307.78,0,-0
2.89,5,998.44,-307.78,0,-0
2.89,5,998.44,-301.89,0,9.61
2.9,5,998.44,-301.89,0,0.07
2.89,5,998.44,-303.36,0,-1.66
2.9,5,998.44,-303.36,0,-0.01
2.9,5,998.44,-301.89,0,1.67
2.89,5,998.44,-301.89,0,0.01
2.89,5,1011.69,-301.89,29.01,0
2.89,5,1014.64,-301.89,0.55,0
2.89,5,992.55,-297.47,-50.35,11.62
2.9,5,924.81,-238.56,-54.61,59.27
2.89,5,885.05,-220.89,-11.19,-26.04
2.91,5,887.99,-244.46,0.18,-4.74
2.91,5,887.99,-229.73,0,29.9
2.89,5,887.99,-184.08,0,47.47
2.9,5,892.41,-145.79,11.49,32.56
2.9,5,895.35,-141.37,0.3,0.63
2.9,5,895.35,-141.37,0,0
2.91,5,895.35,-141.37,0,0
2.9,5,892.41,-150.21,-6.58,-18.41
2.9,5,892.41,-182.61,-0.05,-28.76
2.88,5,918.92,-198.8,62.91,-5.25
2.9,5,989.6,-198.8,86.82,-0.04
2.9,5,1032.31,-175.24,7.82,50.93
2.89,5,1032.31,-108.97,0.06,66.57
2.9,5,1032.31,-63.32,0,18.14
2.9,5,1032.31,-63.32,0,0.13
2.89,5,1014.64,-63.32,-40.73,0
2.9,5,923.33,-63.32,-83.47,0
2.9,5,893.88,-44.18,43.2,46.36
2.89,5,979.29,22.09,93.81,65.61
2.9,5,1058.81,89.83,71.18,66.45
2.89,5,1116.25,156.1,36.66,62.13
2.89,5,1114.77,192.91,-1.82,15.15
2.89,5,1114.77,192.91,-0.01,0.12
2.89,5,1114.77,192.91,-0,0
2.9,5,1114.77,192.91,-0,0
2.9,5,1114.77,203.22,-0,23.92
2.89,5,1114.77,204.69,-0,0.34
2.89,5,1136.86,192.91,49.83,-25.92
2.89,5,1220.8,164.93,66.55,-25.43
2.9,5,1278.24,144.32,20.79,-7.11
2.9,5,1278.24,144.32,0.16,-0.05
2.88,5,1248.78,150.21,-66.6,12.86
2.89,5,1175.15,156.1,-74.23,0.79
2.9,5,1122.14,169.35,-18.64,29.91
2.89,5,1122.14,209.11,-0.14,32.19
2.9,5,1122.14,206.17,-0,-59.15
2.9,5,1122.14,117.81,-0,-87.3
2.9,5,1122.14,83.94,-0,33.95
2.88,5,1122.14,164.93,-0,78.49
2.9,5,1122.14,219.42,-0,22.57
2.9,5,1122.14,219.42,-0,0.17
2.9,5,1122.14,198.8,-0,-48.24
2.89,5,1122.14,141.37,-0,-58.19
2.9,5,1122.14,104.56,-0,-12.97
2.9,5,1122.14,104.56,-0,-0.09
2.9,5,1150.12,98.67,62.57,-15.36
2.9,5,1228.17,75.1,64.4,-25.83
2.9,5,1257.62,45.65,-40.99,-41.28
2.89,5,1178.1,-7.36,-76.13,-52.15
2.9,5,1150.12,-60.38,42.67,-50.76
2.89,5,1220.8,-114.86,51.57,-53.59
2.89,9,1253.2,-151.68,-24.02,-15.66
2.9,6,1253.2,-151.68,-0.17,-0.11
2.75,8,1422.55,-66.27,177.7,100.94
2.89,8,1235.53,-198.8,-195.82,-136.16
2.88,8,1129.5,-122.23,-110.19,77.27
2.88,8,1032.31,-45.65,-109.47,81.89
2.89,5,935.11,30.93,-105.1,77.55
2.89,5,1007.27,66.27,67.81,38.01
2.9,5,1073.54,97.19,79.05,29.62
2.89,5,1100.05,97.19,8.84,0.25
2.89,5,1100.05,95.72,0.07,-1.34
2.91,5,1100.05,17.67,0,-77.4
2.87,5,1100.05,-50.07,0,-65
2.89,5,1100.05,-42.71,0,0.21
2.9,5,1100.05,-42.71,0,0
2.89,5,1100.05,-42.71,0,0
2.9,5,1098.58,-42.71,-0.29,0
2.9,5,1044.09,-42.71,-65.21,0
2.89,5,1011.69,-44.18,-7.59,-1.93
2.9,5,1011.69,-92.78,-0.06,-53.02
2.89,5,1013.16,-138.43,1.28,-46.16
2.9,5,1097.1,-125.17,85.82,22.06
2.89,5,1172.21,-122.23,85.28,0.47
2.89,5,1173.68,-122.23,0.8,0
2.9,5,1173.68,-122.23,0.01,0
2.89,5,1170.73,-122.23,-0.19,0
2.9,5,1170.73,-125.17,-0,-4.05
2.9,5,1170.73,-175.24,-0,-52.74
2.9,9,1170.73,-216.48,-0,-30.85
2.9,6,1170.73,-216.48,-0,-0.24
2.9,6,1348.92,-116.34,186.57,115.76
2.76,6,1471.15,4.42,60.22,112.1
2.82,6,1475.57,91.3,7.46,83.19
3.01,7,1590.43,163.46,69.4,54.59
3.01,7,1590.43,163.46,0.49,0.39
3.01,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.02,7,1590.43,163.46,0,0
3.01,7,1590.43,163.46,0,0
3.03,7,1590.43,163.46,0,0
2.91,7,1590.43,163.46,0,0
2.91,7,1590.43,163.46,0,0
2.91,7,1590.43,163.46,0,0
2.9,7,1590.43,163.46,0,0
2.89,7,1590.43,163.46,0,0
2.91,7,1590.43,163.46,0,0
2.87,8,1422.55,33.87,-205.61,-158.47
2.9,8,1472.62,-60.38,93.48,-80.86
2.89,8,1574.23,-142.84,89.96,-79.16
2.9,8,1672.9,-225.31,86.84,-81.31
2.91,5,1699.41,-235.62,4.14,-1.37
2.9,5,1699.41,-235.62,0.03,-0.01
2.9,5,1737.69,-235.62,63.49,-0
2.9,5,1755.36,-235.62,2.61,-0
2.91,5,1742.11,-235.62,-22.41,-0
2.91,5,1680.26,-235.62,-59.08,-0
2.89,5,1664.06,-240.04,-2.17,-3.37
2.9,5,1664.06,-240.04,-0.02,-0.03
2.91,5,1659.64,-240.04,-3.15,-0
2.91,5,1659.64,-240.04,-0.02,-0
2.91,5,1659.64,-278.33,-0,-69.63
2.91,5,1658.17,-328.39,-0.88,-12.71
2.9,5,1658.17,-328.39,-0.01,-0.1
2.9,5,1658.17,-328.39,-0,-0
2.91,5,1658.17,-328.39,-0,-0
2.9,5,1658.17,-328.39,-0,-0
