BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
3.03,5,-303.36,48.6,-110.16,-74.47
3.03,5,-360.79,-1.47,0.7,-11.25
3.04,5,-260.65,48.6,110.43,53.48
3.03,5,-182.61,104.56,30.69,51.5
3.03,5,-229.73,138.43,-15.86,29.66
3.02,5,-212.06,151.68,42,-15.61
3.04,5,-107.5,85.41,97.38,-66.24
3.04,5,-33.87,33.87,29.01,-23.61
3.04,5,-33.87,33.87,0.22,-0.18
3.03,5,-44.18,41.23,-26.69,20.81
3.05,5,-123.7,106.03,-85.94,63.07
3.03,5,-169.35,160.52,-13.16,41.85
3.03,5,-169.35,160.52,-0.1,0.31
3.02,5,-169.35,160.52,-0,0
3.04,5,-169.35,160.52,-0,0
2.88,5,-297.47,253.29,-247.39,182.91
2.88,5,-343.12,282.74,-44.55,92.39
3,5,-375.52,247.4,-70.08,-53.36
3.04,5,-375.52,247.4,-0.56,-0.42
3.04,5,-375.52,247.4,-0.01,-0
3.03,5,-375.52,247.4,-0,-0
3.03,5,-376.99,250.35,-5.51,9.06
3.03,5,-376.99,250.35,-0.04,0.07
3.03,5,-363.74,254.76,31.13,12.13
3.04,5,-309.25,290.11,33.25,29.79
3.03,5,-265.07,337.23,5.48,46.87
3.02,5,-372.57,402.03,-106.61,64.14
3.03,9,-399.08,416.75,-3.36,1.82
3.02,6,-282.74,459.46,175.5,67.05
3.02,6,-120.75,565.49,133.98,121.9
3.03,6,27.98,677.41,151.7,111.32
3.02,6,163.46,783.43,148.77,112.81
3.02,6,315.14,896.83,153.53,113.36
3.04,6,457.99,1005.8,138.27,108.91
3.03,6,575.8,1092.69,67.5,49.54
3.04,6,575.8,1092.69,0.58,0.42
2.88,6,460.93,1166.32,-182.97,114.61
2.9,6,463.88,1010.22,-138.4,-116.45
3.03,5,381.41,952.79,-134.61,-82.14
3.03,5,360.79,893.88,-6.06,-58.94
3.02,5,360.79,834.98,-0.05,-61.42
3.04,5,360.79,837.92,-0,0.28
3.03,5,360.79,837.92,-0,0
3.03,5,360.79,837.92,-0,0
3.03,5,360.79,837.92,-0,0
3.02,5,360.79,837.92,-0,0
3.02,5,360.79,837.92,-0,0
3.03,5,365.21,815.83,0.53,-17.75
3.03,5,365.21,815.83,0,-0.16
3.01,5,362.26,770.18,-0.32,-55.76
3.02,5,362.26,715.69,-0,-57.16
3.04,5,362.26,706.86,-0,-1.45
3.02,5,362.26,706.86,-0,-0.01
3.02,5,452.09,773.13,99.36,74.46
2.9,5,502.16,811.41,-119.59,-95.73
2.9,5,625.86,730.42,105.84,34.74
3.02,5,528.67,639.12,-28.94,-49.22
3.03,5,578.74,684.77,74.27,54.43
3.03,5,636.17,739.26,38.22,50.63
3.02,5,583.16,689.19,-71.76,-60.18
3.03,5,528.67,624.39,-16.37,-55.9
3.03,5,528.67,586.1,-0.13,-37.08
3.03,5,528.67,550.76,-0,-31.75
3.02,5,530.14,516.89,0.15,-32.64
2.88,9,543.4,524.25,19.8,18.57
3.01,5,462.4,469.77,-123.1,-86.21
3.02,5,430.01,472.71,-6.43,-0.58
3.03,5,430.01,472.71,-0.06,-0.01
3.03,5,430.01,472.71,-0,-0
3.01,5,430.01,472.71,-0,-0
3.02,5,430.01,472.71,-0,-0
3.03,5,430.01,469.77,-0,-7.33
3.03,9,430.01,440.31,-0,-16.45
3.04,9,387.3,406.44,-151.9,-108.5
