BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
2.84,6,5061.4,-2036.64,2.55,167.18
2.82,6,5036.37,-1949.75,-29.77,38.5
2.84,6,5051.09,-1946.81,141.63,159.36
2.98,6,5084.96,-1954.17,1.29,-52.65
2.97,5,5084.96,-1954.17,0.01,-0.5
2.98,5,5084.96,-1936.5,0,10.95
2.98,5,5084.96,-1936.5,0,0.09
3.06,5,5126.2,-1901.15,59.22,49.34
3.06,5,5145.34,-1871.7,2.95,16.64
3.06,5,5146.81,-1873.17,0.03,-0.16
2.98,5,5146.81,-1873.17,0,-0
3.06,5,5130.61,-1858.45,-11.66,12.63
3.06,5,5130.61,-1858.45,-0.09,0.1
2.95,5,5127.67,-1880.54,-1.54,-19.16
3.02,5,5127.67,-1874.65,-0.01,3.84
3.06,5,5139.45,-1854.03,7.93,16.85
3.06,5,5139.45,-1854.03,0.06,0.12
3.06,5,5143.87,-1882.01,2.28,-31.29
2.98,5,5143.87,-1889.37,0.02,-1.07
2.95,5,5266.09,-1752.42,174.52,181.35
2.83,5,5375.07,-1765.67,105.26,70.32
2.98,5,5313.22,-1873.17,-50.78,-81.18
2.98,5,5258.73,-1952.7,-55.23,-79.11
2.99,5,5285.24,-1929.13,68.11,80.31
2.98,5,5325,-1840.78,24.36,80.92
2.97,5,5329.42,-1830.47,0.94,-7.41
2.98,5,5329.42,-1830.47,0.03,0.03
2.98,5,5345.62,-1783.34,31.5,70.35
3.06,5,5378.01,-1742.11,38.23,19.53
2.98,5,5361.82,-1783.34,-51.27,-65.57
2.97,5,5335.31,-1842.25,-6.16,-57.67
2.98,5,5330.89,-1831.94,-1.24,40.79
2.98,5,5330.89,-1784.82,0.03,33.64
2.98,5,5330.89,-1798.07,0.01,-36.26
2.98,5,5327.94,-1843.72,-3.77,-44.33
2.98,5,5326.47,-1818.69,-0.51,54.5
2.85,5,5348.56,-1795.13,46.24,-29.78
2.82,5,5453.12,-1918.83,117.1,-122.94
2.84,5,5501.71,-1996.87,-83.67,-118.58
2.98,5,5469.32,-2008.66,31.08,58.48
2.97,5,5526.75,-1927.66,60.41,79.68
2.97,5,5512.02,-1955.64,-59.73,-85.63
2.97,5,5436.92,-2049.89,-71.2,-94.81
2.97,9,5456.06,-2133.83,71.57,-91.05
2.93,9,5416.3,-2182.43,-84.36,-123.87
2.97,5,5380.96,-2229.55,8.45,-15.47
2.97,5,5383.9,-2229.55,0.21,-0.11
2.97,5,5378.01,-2229.55,-10.33,-0
2.97,5,5378.01,-2229.55,-0.08,-0
2.98,5,5395.69,-2207.46,43.28,49.02
2.97,5,5448.7,-2148.55,55.56,50.41
2.97,5,5459.01,-2139.72,1.33,3.28
2.97,5,5459.01,-2139.72,0.01,0.02
2.97,5,5459.01,-2161.81,0,-48.29
2.97,5,5459.01,-2214.82,0,-51.58
2.97,5,5459.01,-2207.46,0,17.96
2.98,5,5459.01,-2207.46,0,0.14
2.97,5,5448.7,-2207.46,-25.5,0
2.97,5,5448.7,-2207.46,-0.21,0
2.97,5,5451.65,-2207.46,4.75,0
2.83,5,5463.43,-2219.24,7.76,-8.89
2.82,5,5410.41,-2213.35,-94.78,3.94
2.97,5,5383.9,-2238.38,-55.2,-52.23
2.98,5,5429.56,-2166.23,28.12,74.74
2.97,5,5429.56,-2142.66,0.17,4.54
2.97,5,5423.67,-2139.72,-10.11,6.43
2.97,5,5423.67,-2139.72,-0.07,0.05
2.97,5,5423.67,-2139.72,-0,0
2.98,5,5423.67,-2136.77,0.12,5.07
2.97,5,5431.03,-2157.39,12.63,-48.48
2.97,5,5431.03,-2211.88,0.09,-50.87
2.96,5,5420.72,-2192.73,-21.69,43.08
2.97,5,5420.72,-2192.73,-0.17,0.43
2.97,5,5429.56,-2192.73,18.37,0
2.97,5,5429.56,-2192.73,0.13,0
2.97,5,5414.83,-2210.4,-32.57,-38.9
2.97,5,5405.99,-2214.82,-0.99,-0.64
2.97,5,5391.27,-2191.26,-37.8,55.01
2.81,5,5260.2,-2144.14,-129.75,-76.35
2.83,5,5183.63,-2033.69,64.37,148.18
2.96,5,5120.31,-2104.38,17.76,7.23
2.97,5,5155.65,-2086.7,57.57,28.43
2.97,5,5192.46,-2086.7,24.79,0.3
2.97,5,5202.77,-2110.27,22.67,-53.81
2.96,9,5254.31,-2169.17,25.63,-33.31
2.92,6,5257.26,-2166.23,4.11,2.67
2.97,6,5385.38,-2039.58,134.92,130.69
2.97,6,5516.44,-1914.41,131.48,116.31
3.09,7,5563.56,-1871.7,10.11,10.8
3.09,7,5563.56,-1871.7,0.08,0.08
3.09,7,5563.56,-1871.7,0,0
3.09,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.09,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.09,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.1,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.12,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3.11,7,5563.56,-1871.7,0,0
3,7,5563.56,-1871.7,0,0
3,7,5563.56,-1871.7,0,0
2.99,7,5563.56,-1871.7,0,0
3,7,5563.56,-1871.7,0,0
2.99,7,5563.56,-1871.7,0,0
2.84,8,5507.6,-1939.44,-113.71,-140.81
2.84,8,5319.11,-2136.77,-183.33,-188.05
2.99,8,5168.9,-2216.3,-105.31,53.84
2.99,8,5092.33,-2116.16,-84.42,103.06
2.98,8,5006.91,-2016.02,-80.17,97.14
2.85,8,4983.35,-1940.92,15.15,43.93
2.85,8,4967.15,-1971.84,119.74,113.89
2.98,5,4902.36,-2066.09,13.65,-14.19
2.99,5,4987.77,-1993.93,81.51,72.82
2.98,5,5061.4,-1923.24,55.34,62.95
2.98,5,5096.74,-1889.37,13.08,9.87
2.98,5,5095.27,-1889.37,-1.78,0.07
2.98,5,5095.27,-1889.37,-0.01,0
2.98,5,5115.89,-1920.3,45.34,-68.86
2.97,5,5137.98,-1995.4,33.24,-80.39
2.98,5,5155.65,-2070.51,-23.18,-66.87
2.98,5,5155.65,-2119.1,-0.27,-47.41
2.98,5,5173.32,-2176.53,38.48,-71.77
2.98,9,5214.55,-2235.44,20.4,-29.9
2.84,6,5216.03,-2232.49,1.63,2.09
2.97,6,5317.64,-2052.83,109.11,163.5
2.98,6,5454.59,-1915.88,136.88,140.18
2.89,6,5579.76,-1793.65,108.23,98.2
2.98,6,5684.32,-1727.39,101.49,84
3.1,7,5699.05,-1700.88,2.06,5.55
3.1,7,5699.05,-1700.88,0.02,0.04
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.1,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.12,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.12,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.12,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.12,7,5699.05,-1700.88,0,0
3.11,7,5699.05,-1700.88,0,0
3.12,7,5699.05,-1700.88,0,0
3.12,7,5699.05,-1700.88,0,0
3.12,7,5699.05,-1700.88,0,0
3,7,5699.05,-1700.88,0,0
2.99,7,5699.05,-1700.88,0,0
3,7,5699.05,-1700.88,0,0
2.99,7,5699.05,-1700.88,0,0
3,7,5699.05,-1700.88,0,0
2.86,8,5671.07,-1736.22,-67.94,-89.64
2.84,8,5481.1,-1948.28,-193.33,-219.66
2.99,8,5313.22,-2089.65,-131.21,-35.77
2.99,8,5226.33,-1989.51,-86.33,98.07
2.98,8,5146.81,-1892.32,-71.52,93.95
2.85,8,5117.36,-1783.34,53.11,125.73
2.84,8,5059.93,-1865.81,-13.91,-37.7
2.99,5,4986.3,-1945.33,-89.87,-114.22
2.99,5,4967.15,-1911.46,-4.26,32.97
2.99,5,4965.68,-1882.01,-0.19,33.67
2.98,5,4965.68,-1879.07,-0,0.6
2.98,5,4965.68,-1886.43,-0,-19.24
2.98,5,4965.68,-1949.75,-0,-63.44
2.98,5,4965.68,-1993.93,-0,-20.96
2.98,5,4965.68,-1958.59,-0,33.46
2.98,5,4965.68,-1964.48,-0,-14.11
2.98,5,4965.68,-2002.77,-0,-30.7
2.98,5,4974.52,-2021.91,20.59,4.75
2.98,5,5055.51,-1929.13,73.31,94.08
2.98,5,5124.72,-1861.39,50.25,33.68
2.98,5,5067.29,-1955.64,-53.48,-97.77
2.98,5,5009.86,-2032.22,-54.5,-39.66
2.98,5,4981.88,-1957.11,-11.93,74.14
2.84,5,5006.91,-2142.66,-101.66,-203.75
2.84,5,4921.5,-2017.49,14.92,84.66
2.97,5,4856.71,-2105.85,-11.49,-26.55
2.98,5,4827.25,-2169.17,-17.85,-37.58
2.98,5,4839.03,-2160.34,29.35,22.86
2.98,5,4921.5,-2095.54,85.64,64.85
2.97,5,4989.24,-2046.94,43.1,29.66
2.97,5,4943.59,-2107.32,-40.66,-57.55
2.97,5,4896.47,-2166.23,-45.01,-58.87
2.97,5,4894.99,-2167.7,-0.51,-0.67
2.98,5,4902.36,-2157.39,16.17,25.6
2.97,5,4942.12,-2076.4,36.99,80.78
2.98,5,4980.41,-2023.38,48.11,34.04
2.97,5,5042.26,-2079.34,61.19,-52.25
2.97,5,5092.33,-2123.52,29.94,-18.26
2.97,5,5058.46,-2054.31,-34.1,68.37
2.97,5,5029,-2008.66,-24.87,15.85
2.83,5,5046.67,-2111.74,93.84,-148.44
2.82,5,4995.13,-2024.85,-140.33,190.18
2.94,5,4961.26,-1980.68,-89.75,-106.2
2.97,5,4912.67,-2008.66,-27.26,-0.4
2.97,5,4862.6,-2097.01,-53.84,-91.96
2.97,5,4864.07,-2114.68,11.86,-2.42
2.97,5,4871.43,-2114.68,0.65,-0.02
2.97,5,4868.49,-2114.68,-9.89,-0
2.97,5,4868.49,-2114.68,-0.08,-0
2.97,5,4868.49,-2107.32,-0,17.34
2.97,5,4868.49,-2076.4,-0,19.85
2.97,5,4868.49,-2074.92,-0,2.09
2.97,5,4868.49,-1998.35,-0,77.35
2.97,5,4865.54,-1942.39,-4.04,37.08
2.97,5,4852.29,-2002.77,-2.4,-51.83
2.96,5,4852.29,-2049.89,-0.02,-45.17
2.97,5,4852.29,-2054.31,-0,-0.81
2.97,5,4852.29,-2054.31,-0,-0.01
2.83,5,4852.29,-2107.32,0,-103.44
2.82,5,4858.18,-2104.38,4.05,6.92
2.97,5,4841.98,-2147.08,-34.67,-102.45
2.97,5,4844.92,-2151.5,7.99,-20.06
2.97,5,4881.74,-2161.81,38.34,-6.83
2.97,9,4918.56,-2205.99,29.77,-45.59
2.82,9,4945.06,-2186.84,-9.07,-32.54
2.98,9,4881.74,-2282.56,-28.85,-55.2
2.97,6,4881.74,-2282.56,-0.21,-0.41
2.96,6,4996.6,-2164.75,121.99,128.22
2.96,6,5132.09,-2098.49,120.33,58.44
3.09,7,5167.43,-2036.64,5.29,30.69
3.09,7,5167.43,-2036.64,0.04,0.22
3.09,7,5167.43,-2036.64,0,0
3.09,7,5167.43,-2036.64,0,0
3.09,7,5167.43,-2036.64,0,0
3.09,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.11,7,5167.43,-2036.64,0,0
3.1,7,5167.43,-2036.64,0,0
2.99,7,5167.43,-2036.64,0,0
3,7,5167.43,-2036.64,0,0
2.99,7,5167.43,-2036.64,0,0
2.99,7,5167.43,-2036.64,0,0
2.99,7,5167.43,-2036.64,0,0
2.84,8,5089.38,-2132.36,-147.11,-175.23
2.84,8,4897.94,-2348.83,-194.04,-225.59
2.98,8,4756.57,-2398.9,-96.16,66.49
2.98,8,4672.63,-2295.82,-89.56,104.92
2.98,8,4590.16,-2197.15,-85.58,96.65
2.83,8,4556.29,-2142.66,-73.63,-32.38
2.82,8,4529.78,-2191.26,25.98,32.46
2.98,5,4437.01,-2304.65,-67.39,-72.76
2.98,5,4403.14,-2345.89,-8.47,-14.2
2.98,5,4403.14,-2345.89,-0.06,-0.11
2.98,5,4403.14,-2345.89,-0,-0
2.98,5,4432.59,-2394.48,37.12,-72.14
2.98,5,4467.93,-2471.06,28.45,-74.66
2.97,5,4494.44,-2416.57,41.4,70.62
2.98,5,4531.26,-2347.36,36.43,66.78
2.98,5,4504.75,-2385.65,-47.76,-82.98
2.98,5,4459.1,-2459.28,-45.29,-47.59
2.98,5,4444.37,-2397.43,-26.25,77.64
2.98,5,4442.9,-2329.69,-0.3,63.2
2.98,5,4450.26,-2353.25,2.3,-53.14
2.98,5,4457.63,-2412.15,16.59,-64.73
2.97,5,4504.75,-2354.72,55.81,98.45
2.88,5,4599,-2223.66,140.95,167.96
2.84,5,4728.59,-2101.43,51.67,-23.2
2.91,5,4725.64,-2205.99,-135.86,-170.72
2.97,5,4730.06,-2284.04,40.63,-63.5
2.97,5,4783.07,-2337.05,52.77,-56.27
2.89,9,4839.03,-2289.93,120.79,128.34
2.97,5,4762.46,-2394.48,-55.86,-78.61
2.98,9,4755.1,-2412.15,-1.23,-2.82
2.92,6,4812.53,-2359.14,116.24,105.64
2.97,6,4958.32,-2231.02,144.94,130.3
2.95,6,5092.33,-2102.9,131.75,123.88
2.85,6,5193.94,-2011.6,94.11,91.93
3.09,7,5198.35,-2005.71,1.11,1.22
3.09,7,5198.35,-2005.71,0.01,0.01
3.09,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.09,7,5198.35,-2005.71,0,0
3.09,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.09,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.1,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
3.11,7,5198.35,-2005.71,0,0
2.99,7,5198.35,-2005.71,0,0
2.99,7,5198.35,-2005.71,0,0
2.99,7,5198.35,-2005.71,0,0
3,7,5198.35,-2005.71,0,0
2.99,7,5198.35,-2005.71,0,0
2.84,8,5130.61,-2073.45,-135.72,-126.9
2.84,8,4934.75,-2297.29,-198.86,-221.86
2.98,8,4787.49,-2379.76,-99.61,43.46
2.98,8,4703.55,-2281.09,-74.71,96.84
2.99,8,4619.61,-2179.48,-83.4,100.25
2.83,8,4594.58,-2101.43,16.73,50.91
2.84,8,4573.96,-2139.72,113.81,102.47
2.98,5,4492.97,-2263.42,-23.25,-92.05
2.98,5,4494.44,-2338.52,3.46,-76.16
2.98,5,4573.96,-2244.28,82.24,91.35
2.98,5,4657.9,-2151.5,84.7,91.25
2.98,5,4622.56,-2094.07,-35.82,52.34
2.98,5,4603.41,-2054.31,-6.49,29.96
2.98,5,4540.09,-1985.09,-64.82,69.73
2.98,5,4543.04,-1960.06,1.39,8.76
2.98,5,4601.94,-2024.85,60.46,-61.21
2.98,5,4662.32,-2095.54,64.81,-71.72
2.98,5,4740.37,-2182.43,73.78,-85.38
2.98,5,4812.53,-2266.36,70.01,-85.75
2.97,5,4749.2,-2344.41,-54.3,-65.84
2.97,5,4749.2,-2341.47,-0.44,3.52
2.98,5,4687.35,-2254.58,-64.68,89
2.82,5,4646.12,-2232.49,-27.35,-38.21
2.85,5,4456.15,-2456.33,-190.39,-227.53
2.83,5,4382.52,-2537.33,-96.56,-96.95
2.98,5,4385.47,-2540.27,68.87,83.03
2.96,5,4475.3,-2443.08,86.28,95.94
2.97,5,4557.76,-2342.94,80.16,97.56
2.97,5,4640.23,-2244.28,79.21,99.66
2.97,5,4612.25,-2198.62,-34.11,44.16
2.97,5,4610.78,-2180.95,-0.41,14.53
2.97,5,4609.31,-2238.38,-0.16,-57.28
2.97,5,4610.78,-2291.4,1.49,-54.29
2.97,5,4659.37,-2344.41,50.4,-55.8
2.97,9,4713.86,-2394.48,54.44,-50.5
2.97,9,4694.72,-2420.99,-91.58,-119.26
2.83,9,4690.3,-2438.66,-72.33,-90.91
2.97,6,4682.94,-2465.17,62.9,64.52
2.97,6,4803.69,-2316.43,120.74,158.98
2.87,6,4930.34,-2195.68,118.05,98.68
3.09,7,4993.66,-2123.52,18.39,22.89
3.09,7,4993.66,-2123.52,0.14,0.18
3.1,7,4993.66,-2123.52,0,0
3.09,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.09,7,4993.66,-2123.52,0,0
3.08,7,4993.66,-2123.52,0,0
3.09,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.09,7,4993.66,-2123.52,0,0
3.09,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.09,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.1,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
3.11,7,4993.66,-2123.52,0,0
2.99,7,4993.66,-2123.52,0,0
2.99,7,4993.66,-2123.52,0,0
2.99,7,4993.66,-2123.52,0,0
2.98,7,4993.66,-2123.52,0,0
2.99,7,4993.66,-2123.52,0,0
2.85,8,4989.24,-2127.94,-2.88,-3.46
2.84,8,4812.53,-2319.38,-191.14,-216.35
2.98,8,4622.56,-2513.76,-182.3,-180.14
2.98,8,4537.15,-2419.52,-82,94.77
2.97,8,4450.26,-2313.49,-90.97,105.22
2.84,8,4370.74,-2214.82,-84.16,97.57
2.98,8,4316.25,-2286.98,-99.62,-131.04
2.98,8,4288.27,-2334.11,-106.23,-137.49
2.98,5,4235.26,-2286.98,-54.5,70.66
2.98,5,4242.62,-2334.11,0.12,-46.28
2.98,5,4242.62,-2382.7,0,-48.42
2.98,5,4275.02,-2429.83,58.71,-50.09
2.98,5,4345.71,-2487.26,71.56,-57.94
2.97,5,4410.5,-2571.2,67.12,-85.37
2.97,5,4470.88,-2647.77,63.01,-77.97
2.98,9,4469.41,-2628.63,0.42,3.9
2.83,9,4518,-2574.14,129.1,142.35
2.86,9,4457.63,-2656.61,16.66,11.65
2.84,9,4411.97,-2728.77,-69.8,-101.33
2.97,9,4370.74,-2783.25,-98.79,-129.94
2.82,9,4379.58,-2783.25,-38.31,-37.51
2.98,5,4326.56,-2883.39,-11.46,-74.91
2.98,5,4326.56,-2959.97,-0.09,-79.48
2.97,5,4338.34,-2989.42,22.7,22.69
2.97,5,4389.88,-2920.21,49.95,69.71
2.97,5,4416.39,-2890.76,-1.01,-18.81
2.97,5,4404.61,-2943.77,-1.51,-48.45
2.97,5,4411.97,-2993.84,19.52,-55.79
